timestamp,schedule_config_version,app_version_code,sim_operator_code,enterprise_id,app_version_name,submission_type,_sourceip,timestamp,success,timestamp,success,bytesin,maxbytesin,bytesout,maxbytesout,timestamp,success,max_average,read_average,timestamp,model,manufacturer,os_version,os_type,timestamp_1,phone_type_1,phone_type_code_1,sim_operator_code_1,connected_1,active_network_type_code_1,network_type_code_1,network_type_1,network_operator_name_1,active_network_type_1,network_operator_code_1,sim_operator_name_1,roaming_1,timestamp_2,phone_type_2,phone_type_code_2,sim_operator_code_2,connected_2,active_network_type_code_2,network_type_code_2,network_type_2,network_operator_name_2,active_network_type_2,network_operator_code_2,sim_operator_name_2,roaming_2,timestamp_3,phone_type_3,phone_type_code_3,sim_operator_code_3,connected_3,active_network_type_code_3,network_type_code_3,network_type_3,network_operator_name_3,active_network_type_3,network_operator_code_3,sim_operator_name_3,roaming_3,timestamp_1,umts_psc_1,signal_strength_1,location_area_code_1,bit_error_rate_1,cell_tower_id_1,timestamp_2,umts_psc_2,signal_strength_2,location_area_code_2,bit_error_rate_2,cell_tower_id_2,timestamp_3,umts_psc_3,signal_strength_3,location_area_code_3,bit_error_rate_3,cell_tower_id_3,timestamp_1,longitude_1,latitude_1,location_type_1,accuracy_1,timestamp_2,longitude_2,latitude_2,location_type_2,accuracy_2,timestamp_3,longitude_3,latitude_3,location_type_3,accuracy_3,timestamp_4,longitude_4,latitude_4,location_type_4,accuracy_4,timestamp,success,number_of_threads,warmup_bytes,warmup_time,transfer_bytes,transfer_time,bytes_sec,target,target_ipaddress,timestamp,success,number_of_threads,warmup_bytes,warmup_time,transfer_bytes,transfer_time,bytes_sec,target,target_ipaddress,timestamp,success,rtt_avg,rtt_min,rtt_max,rtt_stddev,received_packets,lost_packets,target,target_ipaddress
2013-06-14 15:36:45.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.90.215,\N,\N,2013-06-14 15:35:50.0,false,10528,10000,3836,5000,2013-06-14 15:35:45.0,true,25,2,2013-06-14 15:35:15.0,SGH-T889,samsung,16,android,2013-06-14 15:35:15.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-14 15:36:45.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 15:35:15.0,0,28,65534,\N,11582209,2013-06-14 15:36:45.0,0,28,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-14 15:36:01.0,true,3,2625442,1515671,18508708,8975947,2062034,samknows1.wdc4.level3.net,4.53.112.254,2013-06-14 15:36:14.0,true,3,2622464,1309782,18350592,11288046,1625665,samknows1.wdc4.level3.net,4.53.112.254,2013-06-14 15:36:44.0,true,136717,31306,729167,109251,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-13 08:16:54.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.244,\N,\N,2013-06-13 08:15:54.0,true,0,10000,0,5000,2013-06-13 08:15:49.0,true,25,4,2013-06-13 08:15:19.0,SGH-T889,samsung,16,android,2013-06-13 08:15:19.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-13 08:16:54.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-13 08:15:19.0,0,31,65534,\N,11582209,2013-06-13 08:16:54.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-13 08:16:06.0,true,3,2640769,1366533,18492336,8919548,2073236,samknows1.wdc4.level3.net,4.53.112.254,2013-06-13 08:16:23.0,true,3,2622464,1664208,18350592,15442876,1188288,samknows1.wdc4.level3.net,4.53.112.254,2013-06-13 08:16:53.0,true,141665,27303,1025746,141138,59,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-10 09:53:49.0,1.1,124,310260,FCC_Operator_testing,1.24,manual_test,208.54.90.253,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:52:57.0,SGH-T889,samsung,16,android,2013-06-10 09:52:57.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 09:53:49.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:52:57.0,0,29,65534,\N,11582209,2013-06-10 09:53:49.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 09:52:57.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:53:06.0,true,3,2626298,1271126,18352164,7767973,2362542,samknows2.nyc2.level3.net,4.71.189.190,2013-06-10 09:53:19.0,true,3,2622464,1100971,18350592,10774593,1703135,samknows2.nyc2.level3.net,4.71.189.190,2013-06-10 09:53:49.0,true,137405,34844,620468,103979,60,0,samknows2.nyc2.level3.net,4.71.189.190
2013-06-13 17:33:23.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.152,\N,\N,2013-06-13 17:32:27.0,true,0,10000,0,5000,2013-06-13 17:32:22.0,true,25,2,2013-06-13 17:31:52.0,SGH-T889,samsung,16,android,2013-06-13 17:31:52.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-13 17:33:23.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-13 17:31:52.0,0,31,65534,\N,11582209,2013-06-13 17:33:23.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-13 17:32:39.0,true,3,2625414,1395477,18657032,9058918,2059521,samknows1.wdc4.level3.net,4.53.112.254,2013-06-13 17:32:52.0,true,3,2622464,987719,18350592,11699565,1568484,samknows1.wdc4.level3.net,4.53.112.254,2013-06-13 17:33:22.0,true,125002,29662,342825,74657,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-11 10:31:58.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.243,\N,\N,2013-06-11 10:31:00.0,true,0,10000,0,5000,2013-06-11 10:30:56.0,true,25,2,2013-06-11 10:30:25.0,SGH-T889,samsung,16,android,2013-06-11 10:30:25.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-11 10:31:58.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 10:30:25.0,0,23,65534,\N,11582209,2013-06-11 10:31:58.0,0,23,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 10:31:12.0,true,3,2811921,1604196,18223224,8924149,2042012,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 10:31:27.0,true,3,2622464,1457859,18350592,13062705,1404807,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 10:31:57.0,true,120471,20499,510114,92752,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-10 09:52:07.0,1.1,124,310260,FCC_Operator_testing,1.24,manual_test,208.54.90.253,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:51:17.0,SGH-T889,samsung,16,android,2013-06-10 09:51:17.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 09:52:07.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:51:17.0,0,31,65534,\N,11582209,2013-06-10 09:52:07.0,0,28,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 09:51:17.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:51:26.0,true,3,2627728,1230697,18609820,7814866,2381335,samknows2.nyc2.level3.net,4.71.189.190,2013-06-10 09:51:37.0,true,3,2622464,1233758,18350592,9583237,1914863,samknows2.nyc2.level3.net,4.71.189.190,2013-06-10 09:52:07.0,true,138505,37416,558787,100611,60,0,samknows2.nyc2.level3.net,4.71.189.190
2013-06-10 16:26:50.0,1.1,124,310260,FCC_Operator_testing,1.24,manual_test,208.54.90.173,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:25:58.0,SGH-T889,samsung,16,android,2013-06-10 16:25:58.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 16:26:50.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:25:58.0,0,28,65534,\N,11582209,2013-06-10 16:26:50.0,0,26,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 16:25:59.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:26:07.0,true,3,2625580,1197944,18369120,7747907,2370849,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 16:26:20.0,true,3,2622464,1188721,18350592,11118115,1650512,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 16:26:50.0,true,156264,39690,526619,94558,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-10 09:59:31.0,1.1,124,310260,FCC_Operator_testing,1.24,init_test,208.54.90.253,2013-06-10 09:58:51.0,true,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:58:51.0,SGH-T889,samsung,16,android,2013-06-10 09:58:51.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 09:59:31.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 09:58:51.0,0,29,65534,\N,11582209,2013-06-10 09:59:31.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 09:58:51.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2013-06-10 18:39:25.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.90.173,\N,\N,2013-06-10 18:38:33.0,true,0,10000,0,5000,2013-06-10 18:38:28.0,true,25,2,2013-06-10 18:37:58.0,SGH-T889,samsung,16,android,2013-06-10 18:37:58.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 18:39:25.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 18:37:58.0,0,28,65534,\N,11582209,2013-06-10 18:39:25.0,0,28,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 18:37:58.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 18:38:43.0,true,3,2631177,1296878,18464848,7890854,2340031,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 18:38:54.0,true,3,2622464,1227891,18350592,9493193,1933026,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 18:39:24.0,true,161195,36138,381795,103862,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-11 07:53:15.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.243,\N,\N,2013-06-11 07:52:23.0,true,0,10000,0,5000,2013-06-11 07:52:18.0,true,25,2,2013-06-11 07:51:48.0,SGH-T889,samsung,16,android,2013-06-11 07:51:48.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-11 07:53:15.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 07:51:48.0,0,27,65534,\N,11582209,2013-06-11 07:53:15.0,0,27,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 07:52:34.0,true,3,2638801,1782777,18517244,7939225,2332374,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 07:52:44.0,true,3,2622464,1059474,18350592,8413685,2181041,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 07:53:14.0,true,124450,29620,571625,100222,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-12 10:38:51.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.159,\N,\N,2013-06-12 10:37:54.0,true,0,10000,0,5000,2013-06-12 10:37:49.0,true,25,2,2013-06-12 10:37:18.0,SGH-T889,samsung,16,android,2013-06-12 10:37:18.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-12 10:38:51.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 10:37:18.0,0,27,65534,\N,11582209,2013-06-12 10:38:51.0,0,27,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-12 10:38:05.0,true,3,2632680,1361689,18346400,8783559,2088720,samknows1.wdc4.level3.net,4.53.112.254,2013-06-12 10:38:20.0,true,3,2622464,1445282,18350592,13016384,1409807,samknows1.wdc4.level3.net,4.53.112.254,2013-06-12 10:38:50.0,true,138468,29315,918516,128377,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-10 16:36:29.0,1.1,124,310260,FCC_Operator_testing,1.24,manual_test,208.54.90.173,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:35:36.0,SGH-T889,samsung,16,android,2013-06-10 16:35:36.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-10 16:36:29.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:35:36.0,0,28,65534,\N,11582209,2013-06-10 16:36:29.0,0,28,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-10 16:35:36.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-10 16:35:47.0,true,3,2634100,1407438,18359180,8888777,2065433,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 16:35:59.0,true,3,2622464,1275388,18350592,10824113,1695343,samknows1.wdc4.level3.net,4.53.112.254,2013-06-10 16:36:29.0,true,129278,36333,550890,93112,60,0,samknows1.wdc4.level3.net,4.53.112.254
2013-06-09 07:02:40.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.90.171,\N,\N,2013-06-09 07:01:43.0,true,0,10000,0,5000,2013-06-09 07:01:39.0,true,25,2,2013-06-09 07:01:08.0,SGH-T889,samsung,16,android,2013-06-09 07:01:08.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-09 07:02:40.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-09 07:01:08.0,0,31,65534,\N,11582209,2013-06-09 07:02:40.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,2013-06-09 07:01:08.0,-77.0295088,38.8829123,network,1357,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-09 07:01:55.0,true,3,2642360,1422477,18341376,8956675,2047788,samknows2.nyc2.level3.net,4.71.189.190,2013-06-09 07:02:09.0,true,3,2622464,1396718,18350592,12366267,1483923,samknows2.nyc2.level3.net,4.71.189.190,2013-06-09 07:02:39.0,true,150892,36107,937578,143481,60,0,samknows2.nyc2.level3.net,4.71.189.190
2013-06-11 17:26:13.0,1.1,124,310260,FCC_Operator_testing,1.24,scheduled_tests,208.54.35.159,\N,\N,2013-06-11 17:25:18.0,true,0,10000,0,5000,2013-06-11 17:25:13.0,true,25,0,2013-06-11 17:24:43.0,SGH-T889,samsung,16,android,2013-06-11 17:24:43.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,2013-06-11 17:26:13.0,GSM,1,310260,true,0,13,LTE,T-Mobile,mobile,310260,,false,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 17:24:43.0,0,31,65534,\N,11582209,2013-06-11 17:26:13.0,0,31,65534,\N,11582209,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2013-06-11 17:25:29.0,true,3,2754780,1434654,18269480,8684668,2103647,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 17:25:42.0,true,3,2622464,1391460,18350592,11724864,1565100,samknows1.wdc4.level3.net,4.53.112.254,2013-06-11 17:26:12.0,true,124805,29269,931894,128491,60,0,samknows1.wdc4.level3.net,4.53.112.254
